ID_MARCA,MARCA,ID_LINHA,LINHA,DATA_VENDA,QTD_VENDA
4,VULT,5,HIDRATANTES,05/17/2018,10
4,VULT,4,SOLAR,05/25/2018,10
2,EUDORA,4,SOLAR,02/13/2018,2
1,BOTICÁRIO,2,PERFUMARIA,10/07/2018,7
5,BELEZA NA WEB,3,MAQUIAGEM,04/28/2018,6
3,QUEM DISSE BERENICE,5,HIDRATANTES,07/23/2018,16
4,VULT,4,SOLAR,12/07/2018,20
4,VULT,4,SOLAR,05/30/2018,1
5,BELEZA NA WEB,1,CABELOS,05/08/2018,7
3,QUEM DISSE BERENICE,4,SOLAR,11/18/2018,19
4,VULT,4,SOLAR,12/05/2018,1
4,VULT,5,HIDRATANTES,01/24/2018,14
5,BELEZA NA WEB,2,PERFUMARIA,01/03/2018,11
4,VULT,5,HIDRATANTES,12/20/2018,8
3,QUEM DISSE BERENICE,3,MAQUIAGEM,07/15/2018,13
2,EUDORA,2,PERFUMARIA,03/01/2018,13
2,EUDORA,1,CABELOS,10/23/2018,18
3,QUEM DISSE BERENICE,2,PERFUMARIA,01/12/2018,1
2,EUDORA,4,SOLAR,01/20/2018,12
2,EUDORA,2,PERFUMARIA,11/08/2018,6
3,QUEM DISSE BERENICE,5,HIDRATANTES,08/06/2018,11
5,BELEZA NA WEB,5,HIDRATANTES,05/27/2018,14
4,VULT,1,CABELOS,04/21/2018,18
4,VULT,5,HIDRATANTES,06/23/2018,2
3,QUEM DISSE BERENICE,3,MAQUIAGEM,02/27/2018,10
2,EUDORA,1,CABELOS,03/01/2018,1
5,BELEZA NA WEB,5,HIDRATANTES,08/31/2018,19
3,QUEM DISSE BERENICE,2,PERFUMARIA,04/26/2018,8
4,VULT,5,HIDRATANTES,01/18/2018,11
5,BELEZA NA WEB,1,CABELOS,02/13/2018,8
4,VULT,4,SOLAR,12/19/2018,2
3,QUEM DISSE BERENICE,3,MAQUIAGEM,01/18/2018,10
4,VULT,1,CABELOS,01/10/2018,6
1,BOTICÁRIO,3,MAQUIAGEM,05/01/2018,13
3,QUEM DISSE BERENICE,2,PERFUMARIA,02/04/2018,11
3,QUEM DISSE BERENICE,4,SOLAR,05/06/2018,7
1,BOTICÁRIO,1,CABELOS,10/21/2018,19
1,BOTICÁRIO,3,MAQUIAGEM,07/24/2018,4
2,EUDORA,5,HIDRATANTES,07/06/2018,18
3,QUEM DISSE BERENICE,5,HIDRATANTES,03/29/2018,4
2,EUDORA,5,HIDRATANTES,03/16/2018,11
2,EUDORA,1,CABELOS,08/22/2018,7
2,EUDORA,4,SOLAR,11/16/2018,7
4,VULT,1,CABELOS,08/03/2018,3
1,BOTICÁRIO,1,CABELOS,09/07/2018,11
5,BELEZA NA WEB,4,SOLAR,11/08/2018,10
3,QUEM DISSE BERENICE,1,CABELOS,09/20/2018,13
3,QUEM DISSE BERENICE,1,CABELOS,07/28/2018,9
3,QUEM DISSE BERENICE,3,MAQUIAGEM,02/24/2018,5
1,BOTICÁRIO,2,PERFUMARIA,02/07/2018,6
2,EUDORA,5,HIDRATANTES,06/02/2018,13
5,BELEZA NA WEB,2,PERFUMARIA,05/09/2018,7
1,BOTICÁRIO,1,CABELOS,09/08/2018,7
4,VULT,5,HIDRATANTES,07/29/2018,15
2,EUDORA,1,CABELOS,07/12/2018,18
4,VULT,1,CABELOS,07/14/2018,7
2,EUDORA,1,CABELOS,10/27/2018,16
2,EUDORA,2,PERFUMARIA,05/14/2018,15
5,BELEZA NA WEB,4,SOLAR,01/25/2018,20
1,BOTICÁRIO,5,HIDRATANTES,10/02/2018,19
1,BOTICÁRIO,1,CABELOS,04/29/2018,17
3,QUEM DISSE BERENICE,3,MAQUIAGEM,07/04/2018,4
1,BOTICÁRIO,2,PERFUMARIA,02/25/2018,4
2,EUDORA,5,HIDRATANTES,06/18/2018,20
1,BOTICÁRIO,2,PERFUMARIA,10/09/2018,8
3,QUEM DISSE BERENICE,1,CABELOS,05/12/2018,13
1,BOTICÁRIO,3,MAQUIAGEM,01/30/2018,5
1,BOTICÁRIO,1,CABELOS,07/24/2018,14
