ID_MARCA,MARCA,ID_LINHA,LINHA,DATA_VENDA,QTD_VENDA
4,VULT,3,MAQUIAGEM,01/27/2017,4
3,QUEM DISSE BERENICE,5,HIDRATANTES,03/22/2017,18
3,QUEM DISSE BERENICE,1,CABELOS,11/30/2017,8
1,BOTICÁRIO,1,CABELOS,10/21/2017,20
5,BELEZA NA WEB,4,SOLAR,04/16/2017,5
5,BELEZA NA WEB,4,SOLAR,11/07/2017,14
1,BOTICÁRIO,1,CABELOS,06/28/2017,10
5,BELEZA NA WEB,2,PERFUMARIA,12/05/2017,4
3,QUEM DISSE BERENICE,2,PERFUMARIA,06/21/2017,6
2,EUDORA,3,MAQUIAGEM,07/20/2017,7
4,VULT,3,MAQUIAGEM,04/29/2017,8
3,QUEM DISSE BERENICE,5,HIDRATANTES,09/02/2017,19
4,VULT,4,SOLAR,05/07/2017,18
2,EUDORA,3,MAQUIAGEM,12/26/2017,8
1,BOTICÁRIO,4,SOLAR,09/12/2017,4
3,QUEM DISSE BERENICE,2,PERFUMARIA,05/17/2017,8
1,BOTICÁRIO,2,PERFUMARIA,09/25/2017,13
5,BELEZA NA WEB,4,SOLAR,01/22/2017,19
4,VULT,5,HIDRATANTES,12/16/2017,1
2,EUDORA,5,HIDRATANTES,02/10/2017,14
5,BELEZA NA WEB,1,CABELOS,02/14/2017,5
5,BELEZA NA WEB,5,HIDRATANTES,03/02/2017,2
4,VULT,3,MAQUIAGEM,06/24/2017,6
2,EUDORA,4,SOLAR,08/05/2017,19
3,QUEM DISSE BERENICE,1,CABELOS,11/06/2017,6
1,BOTICÁRIO,1,CABELOS,02/26/2017,16
3,QUEM DISSE BERENICE,1,CABELOS,10/29/2017,16
1,BOTICÁRIO,1,CABELOS,09/07/2017,12
5,BELEZA NA WEB,4,SOLAR,02/28/2017,17
3,QUEM DISSE BERENICE,4,SOLAR,11/17/2017,14
5,BELEZA NA WEB,5,HIDRATANTES,01/08/2017,2
2,EUDORA,5,HIDRATANTES,04/04/2017,3
2,EUDORA,1,CABELOS,02/25/2017,3
1,BOTICÁRIO,1,CABELOS,05/06/2017,3
1,BOTICÁRIO,5,HIDRATANTES,03/03/2017,19
3,QUEM DISSE BERENICE,2,PERFUMARIA,04/02/2017,1
5,BELEZA NA WEB,1,CABELOS,12/23/2017,6
3,QUEM DISSE BERENICE,4,SOLAR,08/30/2017,16
1,BOTICÁRIO,1,CABELOS,06/09/2017,16
5,BELEZA NA WEB,3,MAQUIAGEM,10/16/2017,17
4,VULT,5,HIDRATANTES,07/06/2017,15
3,QUEM DISSE BERENICE,5,HIDRATANTES,04/14/2017,15
4,VULT,3,MAQUIAGEM,04/27/2017,9
1,BOTICÁRIO,2,PERFUMARIA,03/07/2017,3
2,EUDORA,1,CABELOS,08/25/2017,6
2,EUDORA,1,CABELOS,06/03/2017,9
4,VULT,1,CABELOS,09/11/2017,11
4,VULT,2,PERFUMARIA,04/02/2017,7
5,BELEZA NA WEB,5,HIDRATANTES,01/28/2017,3
4,VULT,4,SOLAR,11/27/2017,1
2,EUDORA,2,PERFUMARIA,11/08/2017,18
1,BOTICÁRIO,4,SOLAR,03/04/2017,9
1,BOTICÁRIO,2,PERFUMARIA,01/14/2017,3
3,QUEM DISSE BERENICE,4,SOLAR,12/01/2017,14
4,VULT,2,PERFUMARIA,01/09/2017,12
5,BELEZA NA WEB,4,SOLAR,02/15/2017,8
4,VULT,4,SOLAR,10/25/2017,11
4,VULT,1,CABELOS,11/30/2017,11
5,BELEZA NA WEB,2,PERFUMARIA,11/23/2017,15
3,QUEM DISSE BERENICE,3,MAQUIAGEM,06/21/2017,8
4,VULT,4,SOLAR,12/22/2017,3
5,BELEZA NA WEB,4,SOLAR,09/27/2017,4
5,BELEZA NA WEB,4,SOLAR,12/29/2017,8
4,VULT,5,HIDRATANTES,02/13/2017,19
1,BOTICÁRIO,4,SOLAR,12/21/2017,3
2,EUDORA,2,PERFUMARIA,01/25/2017,15
2,EUDORA,5,HIDRATANTES,01/31/2017,7
2,EUDORA,4,SOLAR,05/23/2017,17
3,QUEM DISSE BERENICE,4,SOLAR,01/27/2017,9
1,BOTICÁRIO,4,SOLAR,02/17/2017,1
5,BELEZA NA WEB,2,PERFUMARIA,08/22/2017,1
5,BELEZA NA WEB,5,HIDRATANTES,08/11/2017,16
3,QUEM DISSE BERENICE,3,MAQUIAGEM,08/03/2017,16
1,BOTICÁRIO,2,PERFUMARIA,10/01/2017,3
4,VULT,1,CABELOS,04/01/2017,2
3,QUEM DISSE BERENICE,2,PERFUMARIA,09/28/2017,12
